OBJECTID,TEA,SLN,SCHOOLNAME,LEVEL,ADDRESS,CITY,ZIP,PHONE,WEBSITE,POINT_X,POINT_Y,MasterID,Feeder,HIGH_SLN,dem_totp,dem_popwh,dem_popbl,dem_popas,dem_pophi,dem_popm,dem_popf,dem_thh,dem_popse,dem_popch,dem_totp_sd,dem_popwh_sd,dem_popbl_sd,dem_popas_sd,dem_pophi_sd,dem_popm_sd,dem_popf_sd,dem_thh_sd,dem_popse_sd,dem_popch_sd,dem_perwh_sd,dem_perbl_sd,dem_peras_sd,dem_perhi_sd,dem_perm_sd,dem_perf_sd,dem_perse_sd,dem_perch_sd,comm_bbp,comm_bvp,comm_cctrcap,comm_incarpct,comm_juvcrimecap,comm_libcap,comm_ltbvp,comm_ltrvp,comm_ocb,comm_ocbp,comm_parkcap,comm_rcb,comm_rcbp,comm_rvp,comm_u18bbp,comm_evrate,comm_bbp_sd,comm_bvp_sd,comm_cctrcap_sd,comm_incarpct_sd,comm_juvcrimecap_sd,comm_libcap_sd,comm_ltbvp_sd,comm_ltrvp_sd,comm_ocb_sd,comm_ocbp_sd,comm_parkcap_sd,comm_rcb_sd,comm_rcbp_sd,comm_rvp_sd,comm_u18bbp_sd,comm_evrate_sd,econ_cpr,econ_fincap,econ_medinc,econ_paydaycap,econ_pctlwjobs,econ_pctmwjobs,econ_totjobs,econ_pr,econ_pyr,econ_ur,econ_cpr_sd,econ_fincap_sd,econ_medinc_sd,econ_paydaycap_sd,econ_pctlwjobs_sd,econ_pctmwjobs_sd,econ_totjobs_sd,econ_pr_sd,econ_pyr_sd,econ_ur_sd,edu_oostkids,edu_perbach,edu_perearlyed,edu_qeckids,edu_oostkids_sd,edu_perbach_sd,edu_perearlyed_sd,edu_qeckids_sd,fam_affcckids,fam_lcckids,fam_tphh,fam_tphhpct,fam_affcckids_sd,fam_lcckids_sd,fam_tphh_sd,fam_tphhpct_sd,hel_bphigh,hel_castthma,hel_checkup,hel_fruitsveggies,hel_le,hel_mhlth,hel_obesity,hel_perpri,hel_perpub,hel_prtopu,hel_pharmacap,hel_phlth,hel_sleep,hel_stroke,hel_perins,hel_perunin,hel_clincap,hel_groccap,hel_bphigh_sd,hel_castthma_sd,hel_checkup_sd,hel_fruitsveggies_sd,hel_le_sd,hel_mhlth_sd,hel_obesity_sd,hel_perpri_sd,hel_perpub_sd,hel_prtopu_sd,hel_pharmacap_sd,hel_phlth_sd,hel_sleep_sd,hel_stroke_sd,hel_perins_sd,hel_perunin_sd,hel_clincap_sd,hel_groccap_sd,hi_gen,ci_index,eci_index,edi_index,fi_index,hi_index,cri_index,ci_weight,eci_weight,edi_weight,fi_weight,hi_weight,cri_weight,ci_weight_quintile,eci_weight_quintile,edi_weight_quintile,fi_weight_quintile,hi_weight_quintile,cri_weight_quintile
139,133,133,Jordan Elementary School,Elementary,1111 W. Kiest Blvd.,Dallas,75224,9729258100,http://www.dallasisd.org/jordan,-96.84167293,32.70654591,'057905133,SOC,16,75772,45823,24243,524,45311,36709,39039,22937,8071,23931,4,3,4,2,4,4,4,2,4,4,2,3,1,3,1,3,2,3,0.714933744402591,0.099697839503,0.535936090986168,0.00624347948847479,221.268535322438,0.133984022746542,0.0915258971105,0.0198308786273,2890.2870269461,0.249587586948705,0.0878666742767132,6012.126668963,0.528911429659958,0.0217079938852,0.756934500415197,203.119778483758,2,2,2,2,2,1,2,2,1,2,1,1,0,2,3,2,0.376702986459874,1.20585620471888,22941.1868354,1.33984022746542,0.316806943713835,0.409258285113098,7604,0.272458251724488,0.511708805503442,0.094689642013115,1,1,1,2,0,3,1,1,0,0,1095.59878792184,0.0834491695134881,0.466621938946662,1.26512562115686,2,1,3,3,9.69929642886925,13.4946732923398,4060.80273992,0.5176286290361,1,1,1,1,3879.76468366036,1025.45969009682,6799.01967441079,341.481289719,75.7445727514,1686.13076526138,4043.2106530192,0.382928314273613,0.399446738670055,0.958646741111369,1.87577631845159,1705.86620196822,3775.87827025656,456.879685834748,0.746240999576451,0.253719292672596,0.401952068239626,1.07187218197234,1,1,3,2,2,1,1,1,3,1,2,1,3,3,2,2,2,2,19,58,15,75,80,19,41,58,15,75,80,19,33,2,0,3,3,0,1
140,205,205,Russell Elementary School,Elementary,3031 S. Beckley Ave.,Dallas,75224,9729258300,http://www.dallasisd.org/russell,-96.82387998,32.70858235,'057905205,SOC,16,72999,41195,26901,507,41029,35472,37525,22252,8025,22631,4,2,4,2,3,3,4,2,4,4,1,3,1,2,1,3,2,3,0.680706026725064,0.113291760959,0.556628693760666,0.00856155631697413,247.381584995974,0.139157173440167,0.10217610424,0.0247090033317,3072.8029625575,0.266027476397743,0.104932216552374,5737.601169118,0.535573444514503,0.0287842361093,0.744301982873633,135.539086930722,2,2,2,2,2,1,2,2,0,2,2,2,0,2,3,3,0.375969814404151,1.11325738752133,21142.6136428,1.669886081282,0.343147039254824,0.3812375249501,6012,0.280373498166172,0.503738447363945,0.100814189811643,1,1,1,2,0,2,1,1,0,0,1133.68143367998,0.0782490197953524,0.47116134060795,1.34110579694004,2,1,3,3,11.175881641167,15.1991990319871,3815.1735042,0.519916252974408,1,1,1,1,4117.40773092226,1058.11677873129,6906.75165334436,317.957979681,74.148780211,1721.22627135789,4177.99030546664,0.347606361064572,0.426048504490648,0.815884476534296,1.39157173440167,1783.96272607382,3875.10847073643,515.808419189675,0.738910708890659,0.260938229558626,0.4174715203205,0.834943040640999,0,1,3,1,1,1,1,1,4,1,1,0,3,4,2,2,2,2,15,56,12,75,84,14,39,56,12,75,84,14,29,2,0,3,4,0,1
141,233,233,N. Adams Elementary School,Elementary,12600 Welch Rd.,Dallas,75244,9727942600,http://www.dallasisd.org/nathanadams,-96.82826298,32.92151437,'057905233,White,21,58002,32692,7448,3827,17909,28513,29474,26443,6706,12142,2,2,1,4,1,2,2,3,3,1,1,1,4,0,2,2,3,0,0.862541780024992,0.12169701864,0.173000094827971,0.00138100652872506,106.372541472774,0,0.101701925509,0.00562616633924,2328.153971638,0.249555483213062,0.00896481868050591,6453.1328050416,0.37714634552278,0.00922465679647,0.842714503353725,222.910622185841,4,2,1,4,4,0,2,4,2,2,0,1,4,4,4,1,0.16135353201037,3.97900218104333,56275.6762598,1.38400075862377,0.178099274197477,0.273534999269326,102645,0.0898616808348634,0.146761424988107,0.0344607901750882,4,4,4,2,4,0,4,4,4,4,1205.56395884187,0.335238562492334,0.427758007117438,0,2,4,2,0,3.29839660421853,18.1411813232019,3927.0358986,0.60939716308427,1,1,1,1,2257.3580310104,660.337221081725,5322.24293390118,482.156737073,81.7946175744,932.838103250115,2313.89916452336,0.685626308232567,0.193142698981092,3.54984326018809,2.59500142241956,800.512588550817,2481.54702286497,183.265462172622,0.813621187745429,0.186067431279949,0.173000094827971,0.865000474139855,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,1,2,69,76,81,66,78,77,75,76,81,66,78,77,79,3,4,3,3,3,3
142,120,120,Caillet Elementary School,Elementary,3033 Merrell Rd.,Dallas,75229,9727943200,http://www.dallasisd.org/caillet,-96.87452286,32.88872786,'057905120,White,21,58544,51177,2291,1379,29895,30914,27628,19595,4836,15533,2,3,0,2,2,2,2,2,2,2,4,0,2,2,4,0,1,2,0.712320150207375,0.105200811492,0.34268412875133,0.00167544705675591,240.811464518836,0.34268412875133,0.0991625381098,0.00744704945035,2239.717150814,0.249078498771442,0.0414839635247633,4754.9760367452,0.44811765610018,0.00927584294207,0.694325463059593,108.887881910735,2,2,1,4,2,3,2,4,2,2,1,2,2,4,2,3,0.240580619584797,2.74147303001064,38820.9454589,3.59818335188896,0.235221719457014,0.367674208144796,55250,0.152777653816939,0.286496454764929,0.0414579759263727,3,2,3,0,2,2,3,4,2,3,648.862622975694,0.163510269405175,0.376344086021505,0,1,2,2,0,1.94853640533242,5.84560921599725,5214.7350705,0.730341922746772,0,0,2,2,2843.25821388052,837.636902741582,6016.37117205379,407.615240527,78.2376001616,1515.61608207934,3334.77306621922,0.415950668739217,0.253335155355892,1.64189872564224,1.54207857938098,1390.16872491662,3286.3861228743,259.681318402229,0.630869617204448,0.368925405257674,0.514026193126995,1.02805238625399,3,3,1,3,3,2,3,2,0,2,1,2,2,1,0,4,2,2,41,70,49,53,77,34,45,70,49,53,77,34,48,3,2,2,3,1,2
143,135,135,DeGolyer Elementary School,Elementary,3453 Flair Dr.,Dallas,75229,9727942800,http://www.dallasisd.org/degolyer,-96.86145688,32.90419029,'057905135,White,21,50257,42319,2004,1731,19049,25400,24848,17969,6734,11735,2,2,0,2,1,2,2,2,3,1,4,0,3,1,3,1,4,1,0.827812321568306,0.105351823704,0.799337877062418,0.00135490239519346,132.722718462688,0.199834469265604,0.0944343292644,0.00694938161,2952.134190116,0.242614633927344,0.0297047979861148,2411.6729231529,0.414786439836115,0.0099486781435,0.807027993244662,33.8719425405199,4,2,3,4,4,2,2,4,1,3,0,4,4,4,4,4,0.114019914220419,3.19735150824967,45939.1544283,1.59867575412484,0.260827019319484,0.36108703553555,35767,0.0811826113545975,0.242673956473951,0.0337023733829323,4,3,4,2,2,2,2,4,2,4,872.628531599114,0.266558685717591,0.415929203539823,0.860580405916286,1,4,2,2,3.44232162366514,15.4904473064931,4407.6603077,0.775297065768599,1,1,1,2,2445.00159237472,647.150576490833,5216.16799353636,459.486877509,80.616457196,989.084626154585,2402.76596582195,0.612555232673859,0.234524899486485,2.61189849783587,2.19817916192165,966.19568855399,2436.3874293041,218.536385022733,0.774013773337049,0.225747382667887,0.599503407796813,0.799337877062418,4,4,0,4,4,4,4,4,0,4,2,4,0,0,3,1,2,1,64,91,66,73,90,65,79,91,66,73,90,65,77,4,3,3,4,3,3
144,148,148,Gooch Elementary School,Elementary,4030 Calculus Rd.,Dallas,75244,9727942500,http://www.dallasisd.org/gooch,-96.84455159,32.9169581,'057905148,White,21,45230,33618,2938,2763,12065,22539,22669,19283,6677,8765,1,2,0,4,0,1,1,2,3,0,3,0,4,0,2,2,4,0,0.912160866173634,0.11649386339,0.443858078793432,0.0014376852640533,73.9572128364413,0.221929039396716,0.0991326036123,0.00554810427803,2594.38075483,0.240071279285935,0.0206609153365778,2872.4360143377,0.338631614174668,0.00957445422916,0.925297256231592,152.909108144337,4,2,2,4,4,2,2,4,2,3,0,3,4,4,4,2,0.0641797169406323,3.32893559095074,52980.8994737,1.3315742363803,0.158787113076437,0.278079595704359,79150,0.0500609525443555,0.11790562678002,0.0299184012863115,4,3,4,2,4,0,4,4,4,4,964.943998255377,0.345045209053947,0.508826583592939,0,2,4,3,0,2.29475386029816,22.9475386029816,3724.81504227,0.775761670319252,0,2,1,2,1932.40099016385,482.516358229283,4268.28753309974,482.663242194,81.7760743482,613.764373565432,1645.57931069669,0.754813977708347,0.195971548228412,3.85165083672546,2.66314847276059,617.083682176478,1745.16704546567,163.8699676627,0.864743291453389,0.134835693234949,0.443858078793432,0.665787118190148,4,4,0,4,4,4,4,4,0,4,2,4,0,0,4,0,2,1,88,96,97,76,82,98,100,96,97,76,82,98,100,4,4,3,4,4,4
145,182,182,Marcus Elementary School,Elementary,2911 Northaven,Dallas,75229,9727942900,http://www.dallasisd.org/marcus,-96.88002308,32.90462748,'057905182,White,21,43205,35569,1936,1702,19011,21876,21324,14971,5406,10264,1,2,0,2,1,1,1,1,2,1,4,0,4,2,3,1,3,1,0.80032731197069,0.117426382572,0.698623002067103,0.00193400672655686,164.037987407576,0.232874334022368,0.105690865576,0.00602070276725,2239.757560722,0.235616450536239,0.0382031240200168,2294.7212706451,0.419373537442348,0.00803407121016,0.777885470676158,47.0406154725183,3,2,2,4,3,2,2,4,2,3,1,4,4,4,3,4,0.140694347237014,3.49311501033551,37619.7672815,3.26024067631315,0.242449901213661,0.370005241724124,49602,0.0940025187033498,0.259239949893869,0.0321691511104925,4,3,3,0,2,2,3,4,2,4,582.077381122159,0.225986965571365,0.357142857142857,0.988246827032528,0,3,1,2,5.92948096219517,13.8354555784554,3511.59649439,0.738559949603032,1,1,1,2,2111.18736730322,573.109722203528,4467.58771493573,413.93461622,78.6285796859,922.097329711113,2172.35174579664,0.566911271094238,0.243593601703743,2.32728309417467,2.56161767424604,887.905887743654,2196.58195688387,193.89311041054,0.749623833885044,0.250144679274983,0.698623002067103,0.931497336089471,4,4,0,3,3,4,4,3,0,3,2,4,0,0,2,2,2,2,69,84,63,68,88,65,75,84,63,68,88,65,73,4,3,3,4,3,3
146,193,193,Pershing Elementary School,Elementary,5715 Meaders Lane,Dallas,75229,9727948600,http://www.dallasisd.org/pershing,-96.80984842,32.88759662,'057905193,Hillcrest,6,33813,30140,946,1519,2617,16090,17715,14727,7324,6823,0,1,0,2,0,0,0,1,3,0,4,0,4,0,0,4,4,0,0.944336567482877,0.077961247042,0.59458511939846,0.00150485701362101,35.3819277068688,0.59458511939846,0.0688535670963,0.0122636433909,3176.889124331,0.285675183957,0.0214766572513339,1498.7758120002,0.415513379909898,0.0166328188779,0.981321641457632,6.98637515293191,4,4,2,4,4,4,4,3,0,0,0,4,4,3,4,4,0.0236065921813922,11.2971172685707,81300.257026,0.29729255969923,0.267382249279077,0.279037167574495,24968,0.0378319991550032,0.115534123406679,0.0210688866064646,4,4,4,4,1,0,2,4,4,4,2036.89405364003,0.417389589905363,0.704081632653061,0,4,4,4,0,1.4685609615285,32.308341153627,3513.14136801,0.874642855709335,0,3,1,3,3095.2940659569,716.267459048711,6756.13955061757,534.966938776,82.4992084252,797.039734901577,2309.70480533516,0.875594671741199,0.217798525214082,4.020204778157,2.67563303729307,853.129941960525,2435.26542474134,245.681354221785,0.955786156041865,0.0439165080875357,0,1.48646279849615,2,4,3,4,4,4,4,4,0,4,2,4,0,0,4,0,0,4,52,86,100,98,82,66,75,86,100,98,82,66,85,4,4,4,4,3,4
147,224,224,Walnut Hill Elementary School,Elementary,10115 Midway Rd.,Dallas,75229,9725027800,http://www.dallasisd.org/walnuthill,-96.83957713,32.88287138,'057905224,Jefferson,7,44350,40293,925,914,14550,22847,21505,16392,5911,10573,1,2,0,2,1,1,1,2,2,1,4,0,2,1,4,0,4,1,0.824719625174836,0.0674398153749,0.4516415935124,0.0021128666849009,132.344475369721,0.4516415935124,0.0631378145384,0.0123665609202,3026.018674704,0.268524070465278,0.0478969419710277,2137.2581953518,0.416724945249219,0.0168978793796,0.81453286019568,59.6166903436367,4,4,2,4,4,4,4,3,1,2,1,4,4,3,4,4,0.153944235000662,0.4516415935124,65854.1573375,1.3549247805372,0.266910994764398,0.339685863874346,9550,0.0958487822646995,0.276684532876057,0.0365284377266236,4,1,4,2,1,1,1,4,2,4,978.433455140369,0.274842129372117,0.509641873278237,0,2,4,3,0,0.950858556987725,13.3120197978281,4281.97425063,0.815218426695049,0,1,1,2,3040.84850755729,821.158814459665,6579.69449308514,505.383694378,82.4897047283,1257.85689382862,3034.89005592731,0.616467086124078,0.232843966353201,2.64755447941889,2.0323871708058,1204.94109619296,3046.22527819114,258.540199682024,0.770583857655098,0.229100421712559,0.2258207967562,1.129103983781,3,3,2,4,4,4,4,4,0,4,2,3,1,1,2,2,1,2,43,79,50,73,67,47,54,79,50,73,67,47,59,3,2,3,3,2,2
148,230,230,Withers Elementary School,Elementary,3959 Northaven Rd.,Dallas,75229,9727945000,http://www.dallasisd.org/withers,-96.84590768,32.90324587,'057905230,White,21,43039,36080,1817,1657,11636,21389,21645,16464,6799,9403,1,2,0,2,0,1,1,2,3,0,4,0,4,0,2,2,4,0,0.907068495227927,0.100266473429,0.930974983926933,0.00135145997146105,82.3716364101922,0.232743745981733,0.0896423678236,0.00752224587078,3107.844750972,0.249338011315467,0.0366250201509614,1492.2993436569,0.372535536219873,0.0119692324368,0.916861500251492,22.3433996142464,4,2,3,4,4,2,2,4,0,2,1,4,4,3,4,4,0.0570507105958633,2.56018120579907,55524.807167,0.930974983926933,0.241139796644211,0.330808820452739,23899,0.0453794217794853,0.208730589591685,0.0324377950296215,4,2,4,3,2,1,2,4,3,4,1073.21652974141,0.326994343670763,0.491850431447747,0,2,4,3,0,1.06681563592586,16.0022345388878,4043.61228653,0.819345363488286,0,1,1,2,2741.38237894435,677.687640079249,5919.51267044516,493.765094584,81.715298634,890.789132188631,2367.36923414318,0.734333217067783,0.21571910242995,3.40411771046675,2.0946937138356,913.207883300507,2453.89260038935,234.236007945659,0.855946982908964,0.143866992210208,0.6982312379452,0.6982312379452,4,4,1,4,4,4,4,4,0,4,2,4,0,0,4,0,2,1,61,100,77,73,69,73,77,100,77,73,69,73,84,4,3,3,3,3,4
149,195,195,Preston Hollow Elementary School,Elementary,6423 Walnut Hill Lane,Dallas,75230,9727948500,http://www.dallasisd.org/prestonhollow,-96.7956084,32.88065682,'057905195,Hillcrest,6,45223,38818,2692,2050,4058,21086,24135,20148,8696,9249,1,2,0,3,0,1,2,2,4,0,4,0,4,0,0,4,4,0,0.931279208517563,0.0905240258973,0.22277914586485,0.00135402627416301,66.9673945471902,0.668337437594551,0.0725944441332,0.011081719337,3654.363093976,0.293957935515673,0.0150435533143171,3557.866594569,0.461068176639857,0.0141027164206,0.965624875003456,92.8989038256426,4,3,1,4,4,4,4,3,0,0,0,3,2,3,4,4,0.0555642645345294,9.57950327218857,77950.172376,0.891116583459402,0.232476830941149,0.283231289103014,59778,0.0598062671745113,0.171944244602049,0.0250242667578334,4,4,4,3,2,0,4,4,4,4,1636.78215989747,0.424107956963103,0.616788321167883,0,3,4,4,0,2.16648862991061,23.8313749290167,4421.47916793,0.827979612332631,0,2,1,2,2559.04190621834,617.719732715849,5618.66280344346,512.748644881,81.6214092399,732.380436631183,2034.12358187343,0.843422078645427,0.213100144814526,3.9578672242551,7.57449095940491,743.488166706443,2143.26839708896,208.573288540094,0.937217333184806,0.0626935501838031,0.445558291729701,2.00501231278365,4,4,0,4,4,4,4,4,0,4,4,4,0,0,4,0,2,4,71,78,97,91,87,88,89,78,97,91,87,88,92,3,4,4,4,4,4
150,176,176,Lowe Sr. Elementary School,Elementary,7000 Holly Hill Dr.,Dallas,75231,9725021700,http://www.dallasisd.org/lowe,-96.76070396,32.87311703,'057905176,Conrad,28,82638,56494,13443,6466,17768,41076,41563,38187,10218,16989,4,4,2,4,1,4,4,4,4,2,2,1,4,0,2,2,3,0,0.835066745371165,0.118030369977,0.245294527905911,0.00271259125327843,146.681606585701,0.245294527905911,0.0882326475459,0.00759454852526,2892.612038757,0.247942660784954,0.164835575924359,11753.021139873,0.443139281661827,0.0101137121828,0.827212716056532,179.800888955032,4,2,1,3,3,2,3,4,1,2,2,0,3,4,4,2,0.272116644458164,3.18882886277684,50184.5443104,2.20765075115319,0.251245775367445,0.30379627446357,63615,0.167938965538766,0.21025369176293,0.0433238799628884,3,3,4,0,2,0,4,3,3,3,1790.69991530803,0.327949265968256,0.452702702702703,0.593733393669771,3,4,2,2,4.74986714935817,13.6558680544047,5996.2827784,0.693415587733891,1,1,2,1,2767.40369043237,808.552912320722,6191.82367649326,431.918983958,80.3735749271,1215.84542068386,2859.25913982784,0.644778991729699,0.257548629127538,2.50352329155829,6.00971593369481,1055.0435712552,3018.62141734663,244.597952111674,0.826092252225917,0.173859027295648,0.981178111623642,1.47176716743546,3,3,2,4,4,4,4,4,0,4,4,4,0,0,4,0,3,4,50,74,50,80,97,55,62,74,50,80,97,55,65,3,2,3,4,2,3
151,286,286,McShan Jr. Elementary School,Elementary,8307 Meadow Rd.,Dallas,75231,9725023800,http://www.dallasisd.org/mcshan,-96.76098599,32.88837306,'057905286,Conrad,28,75569,47176,16870,5557,18163,37885,37687,33661,9478,16322,4,3,3,4,1,4,4,4,4,2,2,2,4,0,2,2,3,0,0.807899701137296,0.143448483044,0.533753472169518,0.00346073147647855,190.636338949294,0.266876736084759,0.107253836346,0.00831486477442,2408.053680019,0.233346608865901,0.152178615485249,10825.767767794,0.463828699263297,0.0108513978789,0.799847988301514,203.093196160502,4,0,2,3,3,2,2,4,2,4,2,0,2,3,4,2,0.302478706947451,3.73627430518662,49573.8315058,2.00157552063569,0.22275369338823,0.30537054976992,66064,0.179825648891093,0.207238673114099,0.0478650687203401,2,4,4,1,2,0,4,3,3,3,2158.82632878351,0.283881934785968,0.429652715939448,1.23185525180229,4,4,2,3,6.7752038849126,14.1663353957263,5220.66947985,0.648810739170289,1,1,2,1,3131.04066875679,885.755157325785,6664.56979115824,432.199885793,79.1312378603,1338.69309737929,3175.21502459651,0.589996266268402,0.278016321740986,2.12216413257231,8.13974045058515,1198.47570751338,3293.62515265313,284.346079038231,0.794858118199275,0.205221890334969,1.06750694433904,1.20094531238142,2,2,2,4,3,3,3,4,1,3,4,3,2,1,3,1,3,2,36,63,47,76,90,40,51,63,47,76,90,40,52,3,2,3,4,1,2
152,141,141,Stone Elementary School at Vickery Meadow,Elementary,6606 Ridgecrest Rd.,Dallas,75231,9725027900,http://www.dallasisd.org/jillstone,-96.74949329,32.86549524,'057905141,Conrad,28,77200,53499,11733,6220,16457,38644,38561,35265,9215,16501,4,4,2,4,1,4,4,4,4,2,2,1,4,0,2,2,3,0,0.837947191902159,0.128309448933,0.394049523544565,0.00312407429275412,172.392128890638,0.262699682363043,0.106065926654,0.00736563111653,2524.581175631,0.220411808838672,0.264067772655923,10352.648373717,0.434689661475218,0.0102975518959,0.836027159844956,169.966694488889,4,1,2,3,3,2,2,4,2,4,3,0,3,4,4,2,0.26926049384488,3.15239618835652,51177.3975462,2.10159745890435,0.255314075487124,0.303089657991552,58712,0.170535109090331,0.230430404209723,0.043177040031403,3,3,4,1,2,0,4,3,2,3,1716.448186897,0.324776701944007,0.453446732318711,0.613017209606072,3,4,2,2,3.67810325763643,13.4863786113336,5988.70891467,0.728681207870179,1,1,2,2,2777.71180594963,834.623920623527,6359.53754335749,434.048037753,80.8894528819,1253.63553278677,2924.87305537281,0.648870984564038,0.253872027534418,2.55589790992657,5.64804317080543,1064.20417476997,3108.64322295873,241.313161811087,0.827205882352941,0.172833229036295,0.919448888270651,1.57619809417826,3,3,2,4,4,4,4,4,0,4,4,4,1,0,4,0,3,4,47,72,49,80,97,53,60,72,49,80,97,53,63,3,2,3,4,2,3
153,101,101,J.Q. Adams Elementary School,Elementary,8239 Lake June Rd.,Dallas,75217,9727941200,http://www.dallasisd.org/jqadams,-96.67978436,32.73511393,'057905101,Samuell,14,65580,47622,14589,67,46670,31649,33938,17797,4517,22853,3,3,2,1,4,3,3,2,1,4,2,2,1,4,1,3,0,4,0.574298260954378,0.102957875655,0.458792063870002,0.00659535370929334,281.258680633645,0.305861375913334,0.0972212298163,0.0175506599163,3035.4925009932,0.285549848308505,0.153131765002581,3748.1642743129,0.523020193993095,0.0186623113546,0.567665239749294,121.12110486168,0,2,2,2,2,3,2,2,1,0,2,3,0,3,0,3,0.401395133881088,0.764653439783336,22361.2339768,1.98809894343667,0.296710889994472,0.381702598120509,7236,0.287334138015901,0.211928121683129,0.0446246681592858,1,1,1,1,0,2,1,0,3,3,843.393269472996,0.0308935226012005,0.280339358170417,0.882672181552062,1,0,0,2,8.82672181552062,10.1507300878487,4940.26666986,0.628984669958049,1,1,1,1,3565.52951294651,1027.2370291398,6518.09877989091,321.979273855,75.4284850075,1833.79671676133,4087.04103520684,0.327421617664999,0.371218128583628,0.882019471716715,1.98809894343667,1750.50093836598,3831.34119816926,398.564657374864,0.67547578382335,0.324142979138709,0.305861375913334,1.52930687956667,2,1,2,1,2,0,1,0,3,1,2,1,3,2,0,4,1,4,21,55,32,42,84,19,42,55,32,42,84,19,32,2,1,2,4,0,1
154,104,104,Anderson Elementary School,Elementary,620 N. St. Augustine Dr.,Dallas,75217,9727496200,http://www.dallasisd.org/anderson,-96.65559294,32.72229235,'057905104,Spruce,17,54483,39728,11731,120,38682,26263,28222,14304,3297,19010,2,2,2,1,3,2,2,1,0,3,2,2,1,4,1,3,0,4,0.644269228920681,0.106558895812,0.368629490036332,0.00712847277821452,228.920285685768,0.184314745018166,0.103627741568,0.0168099877031,3021.7481240974,0.319178510215964,0.120938740404976,2480.592850386,0.512637636665358,0.0175615839886,0.647323687938771,101.188795014973,1,2,1,2,2,1,2,2,1,0,2,4,1,3,1,3,0.379112632546756,0.552944235054498,22404.7151356,2.21177694021799,0.241764537381839,0.391148668003437,6982,0.284296890494342,0.209410106747306,0.0475590922832501,1,1,1,0,2,2,1,1,3,3,710.409286547186,0.0259084791386272,0.318181818181818,0.532540694563108,1,0,0,2,5.32540694563108,6.3904883347573,4365.3945006,0.663299115012467,1,0,1,1,3356.75673375833,980.16227656394,6127.92943663517,328.749022143,74.9646540722,1781.78771402988,3912.91961726408,0.321494778187692,0.37580529706514,0.855482295482296,2.21177694021799,1695.35804503483,3628.79026793848,370.72874602442,0.675862195547235,0.323660591377127,0.368629490036332,0.921573725090829,2,2,1,1,1,1,1,0,3,1,2,1,2,2,0,4,2,2,29,58,32,45,86,27,43,58,32,45,86,27,37,2,1,2,4,1,1
155,110,110,Blanton Elementary School,Elementary,8915 Greenmound Ave.,Dallas,75227,9727941700,http://www.dallasisd.org/blanton,-96.66869089,32.75192033,'057905110,Samuell,14,72886,52122,16968,302,49885,34992,37895,20067,5023,25396,4,3,3,1,4,3,4,2,2,4,2,2,1,4,1,3,0,4,0.623697924803673,0.106920195832,0.276199521684473,0.0061642488638209,234.127537830964,0.138099760842237,0.101214261981,0.0181794014824,3797.4160266344,0.310942233284078,0.0417677735831752,4152.2094685487,0.528217959314128,0.0208570899502,0.616706938231218,160.126672696573,1,2,1,2,2,1,2,2,0,0,1,2,0,2,1,2,0.365971855998516,0.690498804211183,23033.1928962,1.5190973692646,0.233860291254575,0.41694572073826,12841,0.266410480758241,0.282792592296618,0.0463102288704239,1,1,1,2,2,3,1,1,2,3,593.889055053434,0.0410025114038235,0.224312086381052,0.398048964513026,0,0,0,1,6.36878343220841,7.56293032574749,5534.45516644,0.622661826815265,1,1,2,1,3552.54863326604,1021.70476796741,6560.81897968625,340.434092871,75.1608531742,1786.84933558001,4047.56605922778,0.363351087988769,0.359951553188268,1.00944442320193,1.65719713010684,1695.61002982608,3823.22948407818,384.013737132283,0.697661615536012,0.302131934982177,0.138099760842237,1.24289784758013,2,1,2,1,1,1,1,1,2,1,1,1,3,2,1,3,1,3,22,57,33,35,91,21,43,57,33,35,91,21,34,2,1,1,4,1,1
156,276,276,Cuellar Sr. Elementary School,Elementary,337 Pleasant Vista Dr.,Dallas,75217,9727496400,http://www.dallasisd.org/cuellar,-96.64313368,32.71704808,'057905276,Spruce,17,46974,33822,10367,207,31973,22862,24109,12322,2682,16475,1,2,2,1,2,1,2,1,0,2,2,2,1,4,1,3,0,4,0.692823986717534,0.102445744322,0.213846158022954,0.00764781779517104,162.743056653128,0.213846158022954,0.101145438836,0.0174669206688,2572.17959248323,0.323003272657035,0.130907622625335,2191.41022087353,0.502559990905135,0.0186321747606,0.706024124629516,112.376156041062,2,2,1,2,3,2,2,2,2,0,2,4,1,3,2,3,0.356423643206708,0.213846158022954,22807.4499751,1.06923079011477,0.277933832709114,0.446629213483146,6408,0.274059199895269,0.186282131368989,0.0467268128553217,2,0,1,3,1,4,1,1,3,3,484.593912994742,0.0276044915782907,0.340229885057471,0,0,0,1,0,5.5347020519704,5.5347020519704,3711.42333392,0.641400018598909,1,0,1,1,3094.72980543287,931.518153193072,5741.49664954607,329.468969152,74.3736836287,1690.24159759746,3650.53018788881,0.324305910407086,0.373445750298075,0.868415051311288,1.92461542220659,1571.72760415373,3418.34491306181,335.410125546502,0.675715380684722,0.323986544029978,0.427692316045908,0.427692316045908,2,2,0,1,1,1,2,0,3,1,2,2,2,2,0,4,2,0,32,59,34,50,73,29,42,59,34,50,73,29,39,2,1,2,3,1,1
